order_id,customer_id,order_status,order_date,required_date,shipped_date,store_id,staff_id,first_name,last_name,phone_x,email_x,street_x,city_x,state_x,zip_code_x,item_id,product_id,quantity,list_price_x,discount,product_name,brand_id,category_id,model_year,list_price_y,category_name,store_name,phone_y,email_y,street_y,city_y,state_y,zip_code_y,total_price
1402,1171,4,2018-02-19,2018-02-21,2018-02-21,2,6,Earlean,Pena,,earlean.pena@yahoo.com,7698 Fulton St. ,Rome,NY,13440,1,189,2,2799.99,0.2,Trek Lift+ Lowstep - 2018,9,5,2018,2799.99,Electric Bikes,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,4479.9839999999995
1402,1171,4,2018-02-19,2018-02-21,2018-02-21,2,6,Earlean,Pena,,earlean.pena@yahoo.com,7698 Fulton St. ,Rome,NY,13440,2,28,2,2499.99,0.05,Surly Karate Monkey 27.5+ Frameset - 2017,8,6,2017,2499.99,Mountain Bikes,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,4749.981
1402,1171,4,2018-02-19,2018-02-21,2018-02-21,2,6,Earlean,Pena,,earlean.pena@yahoo.com,7698 Fulton St. ,Rome,NY,13440,3,203,1,4999.99,0.05,Trek Powerfly 7 FS - 2018,9,5,2018,4999.99,Electric Bikes,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,4749.9905
1402,1171,4,2018-02-19,2018-02-21,2018-02-21,2,6,Earlean,Pena,,earlean.pena@yahoo.com,7698 Fulton St. ,Rome,NY,13440,4,273,1,289.99,0.07,Trek Precaliber 20 6-speed Girl's - 2018,9,1,2018,289.99,Children Bicycles,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,269.6907
1403,452,4,2018-02-21,2018-02-22,2018-02-22,2,7,Cassandra,Nichols,,cassandra.nichols@yahoo.com,4 Glenwood Circle ,Hicksville,NY,11801,1,93,2,209.99,0.1,Haro Shredder 20 Girls - 2017,2,1,2017,209.99,Children Bicycles,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,377.982
1404,1240,4,2018-02-23,2018-02-26,2018-02-24,1,3,Bella,Perez,,bella.perez@msn.com,43 Green Lake Street ,Duarte,CA,91010,1,112,2,379.99,0.05,Trek 820 - 2018,9,6,2018,379.99,Mountain Bikes,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060,721.981
1404,1240,4,2018-02-23,2018-02-26,2018-02-24,1,3,Bella,Perez,,bella.perez@msn.com,43 Green Lake Street ,Duarte,CA,91010,2,220,1,269.99,0.1,Electra Cruiser 1 Ladies' - 2018,1,3,2018,269.99,Cruisers Bicycles,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060,242.991
1404,1240,4,2018-02-23,2018-02-26,2018-02-24,1,3,Bella,Perez,,bella.perez@msn.com,43 Green Lake Street ,Duarte,CA,91010,3,193,2,2799.99,0.2,Trek Lift+ - 2018,9,5,2018,2799.99,Electric Bikes,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060,4479.9839999999995
1405,100,4,2018-02-25,2018-02-28,2018-02-27,2,6,Kellie,Franco,,kellie.franco@yahoo.com,444 South Walnut Rd. ,Commack,NY,11725,1,162,2,2999.99,0.1,Trek Emonda SL 6 Disc - 2018,9,7,2018,2999.99,Road Bikes,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,5399.982
1406,1053,4,2018-02-25,2018-02-27,2018-02-27,2,7,Parthenia,Figueroa,,parthenia.figueroa@msn.com,550 Theatre Dr. ,Mahopac,NY,10541,1,230,2,429.99,0.05,Electra Cruiser Lux 1 Ladies' - 2018,1,3,2018,429.99,Cruisers Bicycles,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,816.981
1406,1053,4,2018-02-25,2018-02-27,2018-02-27,2,7,Parthenia,Figueroa,,parthenia.figueroa@msn.com,550 Theatre Dr. ,Mahopac,NY,10541,2,113,1,489.99,0.1,Trek Marlin 5 - 2018,9,6,2018,489.99,Mountain Bikes,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,440.99100000000004
1407,18,3,2018-02-26,2018-02-26,,2,6,Georgetta,Hardin,,georgetta.hardin@aol.com,474 Chapel Dr. ,Canandaigua,NY,14424,1,300,1,799.99,0.05,Electra Townie Balloon 3i EQ Ladies' - 2018,1,2,2018,799.99,Comfort Bicycles,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,759.9905
1407,18,3,2018-02-26,2018-02-26,,2,6,Georgetta,Hardin,,georgetta.hardin@aol.com,474 Chapel Dr. ,Canandaigua,NY,14424,2,36,2,832.99,0.1,Surly Troll Frameset - 2017,8,6,2017,832.99,Mountain Bikes,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,1499.382
1407,18,3,2018-02-26,2018-02-26,,2,6,Georgetta,Hardin,,georgetta.hardin@aol.com,474 Chapel Dr. ,Canandaigua,NY,14424,3,266,1,399.99,0.1,Trek Superfly 20 - 2018,9,1,2018,399.99,Children Bicycles,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,359.99100000000004
1407,18,3,2018-02-26,2018-02-26,,2,6,Georgetta,Hardin,,georgetta.hardin@aol.com,474 Chapel Dr. ,Canandaigua,NY,14424,4,35,1,832.99,0.2,Sun Bicycles Spider 3i - 2017,7,6,2017,832.99,Mountain Bikes,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,666.392
1408,1172,4,2018-02-26,2018-02-27,2018-03-01,2,6,Katherin,Clark,,katherin.clark@yahoo.com,996 Iroquois Street ,Pittsford,NY,14534,1,23,2,299.99,0.2,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,1,1,2016,299.99,Children Bicycles,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,479.98400000000004
1408,1172,4,2018-02-26,2018-02-27,2018-03-01,2,6,Katherin,Clark,,katherin.clark@yahoo.com,996 Iroquois Street ,Pittsford,NY,14534,2,166,1,749.99,0.2,Trek Domane AL 2 Women's - 2018,9,7,2018,749.99,Road Bikes,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,599.9920000000001
1408,1172,4,2018-02-26,2018-02-27,2018-03-01,2,6,Katherin,Clark,,katherin.clark@yahoo.com,996 Iroquois Street ,Pittsford,NY,14534,3,114,1,579.99,0.07,Trek Marlin 6 - 2018,9,6,2018,579.99,Mountain Bikes,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,539.3906999999999
1408,1172,4,2018-02-26,2018-02-27,2018-03-01,2,6,Katherin,Clark,,katherin.clark@yahoo.com,996 Iroquois Street ,Pittsford,NY,14534,4,137,2,2599.0,0.2,Heller Shagamaw GX1 - 2018,3,6,2018,2599.0,Mountain Bikes,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,4158.400000000001
1409,21,4,2018-02-26,2018-02-28,2018-02-28,3,8,Tobie,Little,,tobie.little@gmail.com,10 Silver Spear Dr. ,Victoria,TX,77904,1,301,2,899.99,0.07,Electra Townie Balloon 7i EQ - 2018,1,2,2018,899.99,Comfort Bicycles,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088,1673.9814
1409,21,4,2018-02-26,2018-02-28,2018-02-28,3,8,Tobie,Little,,tobie.little@gmail.com,10 Silver Spear Dr. ,Victoria,TX,77904,2,170,1,1299.99,0.07,Trek CrossRip 2 - 2018,9,7,2018,1299.99,Road Bikes,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088,1208.9906999999998
1409,21,4,2018-02-26,2018-02-28,2018-02-28,3,8,Tobie,Little,,tobie.little@gmail.com,10 Silver Spear Dr. ,Victoria,TX,77904,3,171,2,3199.99,0.05,Trek Domane SL 6 - 2018,9,7,2018,3199.99,Road Bikes,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088,6079.980999999999
1409,21,4,2018-02-26,2018-02-28,2018-02-28,3,8,Tobie,Little,,tobie.little@gmail.com,10 Silver Spear Dr. ,Victoria,TX,77904,4,265,1,289.99,0.05,Strider Strider 20 Sport - 2018,6,1,2018,289.99,Children Bicycles,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088,275.4905
1409,21,4,2018-02-26,2018-02-28,2018-02-28,3,8,Tobie,Little,,tobie.little@gmail.com,10 Silver Spear Dr. ,Victoria,TX,77904,5,222,1,269.99,0.1,Electra Cruiser 1 Tall - 2016/2018,1,3,2018,269.99,Cruisers Bicycles,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088,242.991
1410,1005,4,2018-02-27,2018-02-28,2018-02-28,2,7,Ruthanne,Franco,,ruthanne.franco@yahoo.com,61 Applegate St. ,Astoria,NY,11102,1,205,2,4999.99,0.1,Trek Super Commuter+ 8S - 2018,9,5,2018,4999.99,Electric Bikes,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,8999.982
1410,1005,4,2018-02-27,2018-02-28,2018-02-28,2,7,Ruthanne,Franco,,ruthanne.franco@yahoo.com,61 Applegate St. ,Astoria,NY,11102,2,203,2,4999.99,0.2,Trek Powerfly 7 FS - 2018,9,5,2018,4999.99,Electric Bikes,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,7999.984
1410,1005,4,2018-02-27,2018-02-28,2018-02-28,2,7,Ruthanne,Franco,,ruthanne.franco@yahoo.com,61 Applegate St. ,Astoria,NY,11102,3,304,1,679.99,0.1,Electra Townie Original 21D EQ - 2017/2018,1,2,2018,679.99,Comfort Bicycles,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,611.991
1411,109,4,2018-03-01,2018-03-02,2018-03-02,1,2,Monica,Sears,(408) 704-8863,monica.sears@aol.com,57 Glenholme St. ,San Jose,CA,95127,1,9,1,2999.99,0.1,Trek Conduit+ - 2016,9,5,2016,2999.99,Electric Bikes,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060,2699.991
1411,109,4,2018-03-01,2018-03-02,2018-03-02,1,2,Monica,Sears,(408) 704-8863,monica.sears@aol.com,57 Glenholme St. ,San Jose,CA,95127,2,308,2,749.99,0.2,Electra Townie Balloon 8D EQ Ladies' - 2016/2017/2018,1,2,2018,749.99,Comfort Bicycles,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060,1199.9840000000002
1412,1043,4,2018-03-01,2018-03-02,2018-03-04,2,7,Diane,Jones,,diane.jones@gmail.com,859 Prince St. ,Fresh Meadows,NY,11365,1,180,2,919.99,0.07,Trek Domane AL 3 Women's - 2018,9,7,2018,919.99,Road Bikes,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,1711.1814
1412,1043,4,2018-03-01,2018-03-02,2018-03-04,2,7,Diane,Jones,,diane.jones@gmail.com,859 Prince St. ,Fresh Meadows,NY,11365,2,43,1,5299.99,0.1,Trek Fuel EX 9.8 27.5 Plus - 2017,9,6,2017,5299.99,Mountain Bikes,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,4769.991
1412,1043,4,2018-03-01,2018-03-02,2018-03-04,2,7,Diane,Jones,,diane.jones@gmail.com,859 Prince St. ,Fresh Meadows,NY,11365,3,109,2,416.99,0.07,Sun Bicycles Cruz 7 - Women's - 2017,7,2,2017,416.99,Comfort Bicycles,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,775.6014
1413,56,4,2018-03-01,2018-03-03,2018-03-04,3,8,Lolita,Mosley,(281) 363-3309,lolita.mosley@hotmail.com,376 S. High Ridge St. ,Houston,TX,77016,1,297,2,279.99,0.05,"Electra Under-The-Sea 1 16"" - 2018",1,1,2018,279.99,Children Bicycles,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088,531.981
1414,293,4,2018-03-03,2018-03-05,2018-03-06,2,7,Tiny,French,,tiny.french@hotmail.com,7163 Hall St. ,Plainview,NY,11803,1,162,2,2999.99,0.1,Trek Emonda SL 6 Disc - 2018,9,7,2018,2999.99,Road Bikes,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,5399.982
1414,293,4,2018-03-03,2018-03-05,2018-03-06,2,7,Tiny,French,,tiny.french@hotmail.com,7163 Hall St. ,Plainview,NY,11803,2,292,2,369.99,0.05,Electra Sweet Ride 3i (20-inch) - Girls' - 2018,1,1,2018,369.99,Children Bicycles,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,702.981
1415,839,4,2018-03-03,2018-03-04,2018-03-05,2,7,Carolann,Russell,,carolann.russell@hotmail.com,9308 Selby Ave. ,Glen Cove,NY,11542,1,31,2,1632.99,0.07,Surly Wednesday - 2017,8,6,2017,1632.99,Mountain Bikes,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,3037.3614
1415,839,4,2018-03-03,2018-03-04,2018-03-05,2,7,Carolann,Russell,,carolann.russell@hotmail.com,9308 Selby Ave. ,Glen Cove,NY,11542,2,17,1,429.0,0.05,Pure Cycles Vine 8-Speed - 2016,4,3,2016,429.0,Cruisers Bicycles,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,407.54999999999995
1415,839,4,2018-03-03,2018-03-04,2018-03-05,2,7,Carolann,Russell,,carolann.russell@hotmail.com,9308 Selby Ave. ,Glen Cove,NY,11542,3,264,2,249.99,0.1,Strider Sport 16 - 2018,6,1,2018,249.99,Children Bicycles,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,449.982
1415,839,4,2018-03-03,2018-03-04,2018-03-05,2,7,Carolann,Russell,,carolann.russell@hotmail.com,9308 Selby Ave. ,Glen Cove,NY,11542,4,245,1,659.99,0.05,Electra Townie Original 3i EQ - 2017/2018,1,3,2018,659.99,Cruisers Bicycles,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,626.9905
1416,566,4,2018-03-03,2018-03-04,2018-03-06,3,8,Cinthia,Poole,,cinthia.poole@aol.com,7 Central Ave. ,Lake Jackson,TX,77566,1,194,1,3499.99,0.2,Trek XM700+ - 2018,9,5,2018,3499.99,Electric Bikes,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088,2799.992
1416,566,4,2018-03-03,2018-03-04,2018-03-06,3,8,Cinthia,Poole,,cinthia.poole@aol.com,7 Central Ave. ,Lake Jackson,TX,77566,2,242,2,699.99,0.1,Electra Townie Commute 8D Ladies' - 2018,1,3,2018,699.99,Cruisers Bicycles,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088,1259.982
1416,566,4,2018-03-03,2018-03-04,2018-03-06,3,8,Cinthia,Poole,,cinthia.poole@aol.com,7 Central Ave. ,Lake Jackson,TX,77566,3,92,2,209.99,0.05,Haro Shredder 20 - 2017,2,1,2017,209.99,Children Bicycles,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088,398.981
1417,300,4,2018-03-04,2018-03-06,2018-03-07,1,2,Rayford,Simon,,rayford.simon@msn.com,998 Whitemarsh Road ,Mountain View,CA,94043,1,219,2,639.99,0.2,Electra Moto 3i - 2018,1,3,2018,639.99,Cruisers Bicycles,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060,1023.984
1418,364,4,2018-03-04,2018-03-05,2018-03-07,2,6,Bev,Chang,,bev.chang@yahoo.com,104 Rockville St. ,Ithaca,NY,14850,1,120,2,2499.99,0.2,Trek Fuel EX 7 29 - 2018,9,6,2018,2499.99,Mountain Bikes,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,3999.984
1418,364,4,2018-03-04,2018-03-05,2018-03-07,2,6,Bev,Chang,,bev.chang@yahoo.com,104 Rockville St. ,Ithaca,NY,14850,2,243,2,679.99,0.05,Electra Townie Original 21D EQ Ladies' - 2018,1,3,2018,679.99,Cruisers Bicycles,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,1291.981
1419,474,4,2018-03-04,2018-03-07,2018-03-07,2,6,Lavern,Orr,,lavern.orr@hotmail.com,913 N. Young Street ,Webster,NY,14580,1,124,1,1499.0,0.07,Surly Krampus - 2018,8,6,2018,1499.0,Mountain Bikes,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,1394.07
1419,474,4,2018-03-04,2018-03-07,2018-03-07,2,6,Lavern,Orr,,lavern.orr@hotmail.com,913 N. Young Street ,Webster,NY,14580,2,235,2,899.99,0.2,Electra Koa 3i Ladies' - 2018,1,3,2018,899.99,Cruisers Bicycles,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,1439.9840000000002
1419,474,4,2018-03-04,2018-03-07,2018-03-07,2,6,Lavern,Orr,,lavern.orr@hotmail.com,913 N. Young Street ,Webster,NY,14580,3,234,1,899.99,0.1,Electra Daydreamer 3i Ladies' - 2018,1,3,2018,899.99,Cruisers Bicycles,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,809.991
1420,838,4,2018-03-04,2018-03-05,2018-03-07,2,7,Erna,Sloan,,erna.sloan@aol.com,9449 Fifth Avenue ,Howard Beach,NY,11414,1,197,1,2299.99,0.2,Trek Verve+ Lowstep - 2018,9,5,2018,2299.99,Electric Bikes,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,1839.992
1420,838,4,2018-03-04,2018-03-05,2018-03-07,2,7,Erna,Sloan,,erna.sloan@aol.com,9449 Fifth Avenue ,Howard Beach,NY,11414,2,194,2,3499.99,0.1,Trek XM700+ - 2018,9,5,2018,3499.99,Electric Bikes,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,6299.982
1420,838,4,2018-03-04,2018-03-05,2018-03-07,2,7,Erna,Sloan,,erna.sloan@aol.com,9449 Fifth Avenue ,Howard Beach,NY,11414,3,128,1,1899.0,0.1,Surly ECR 27.5 - 2018,8,6,2018,1899.0,Mountain Bikes,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,1709.1000000000001
1421,1176,4,2018-03-05,2018-03-07,2018-03-07,2,7,Sheree,Blanchard,,sheree.blanchard@gmail.com,41 Glenwood Ave. ,Queensbury,NY,12804,1,298,2,279.99,0.05,Electra Water Lily 1 (16-inch) - Girl's - 2018,1,1,2018,279.99,Children Bicycles,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,531.981
1422,599,4,2018-03-05,2018-03-06,2018-03-08,3,8,Jonell,Rivas,,jonell.rivas@msn.com,8415 East High Point St. ,Amarillo,TX,79106,1,80,2,761.99,0.07,Sun Bicycles Brickell Tandem CB - 2017,7,3,2017,761.99,Cruisers Bicycles,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088,1417.3013999999998
1422,599,4,2018-03-05,2018-03-06,2018-03-08,3,8,Jonell,Rivas,,jonell.rivas@msn.com,8415 East High Point St. ,Amarillo,TX,79106,2,180,2,919.99,0.2,Trek Domane AL 3 Women's - 2018,9,7,2018,919.99,Road Bikes,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088,1471.9840000000002
1422,599,4,2018-03-05,2018-03-06,2018-03-08,3,8,Jonell,Rivas,,jonell.rivas@msn.com,8415 East High Point St. ,Amarillo,TX,79106,3,243,1,679.99,0.05,Electra Townie Original 21D EQ Ladies' - 2018,1,3,2018,679.99,Cruisers Bicycles,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088,645.9905
1423,1231,4,2018-03-06,2018-03-07,2018-03-07,1,2,Selene,Vega,,selene.vega@gmail.com,11 Sierra St. ,Campbell,CA,95008,1,249,1,749.99,0.2,Electra White Water 3i - 2018,1,3,2018,749.99,Cruisers Bicycles,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060,599.9920000000001
1423,1231,4,2018-03-06,2018-03-07,2018-03-07,1,2,Selene,Vega,,selene.vega@gmail.com,11 Sierra St. ,Campbell,CA,95008,2,71,1,416.99,0.1,Sun Bicycles Atlas X-Type - 2017,7,3,2017,416.99,Cruisers Bicycles,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060,375.291
1423,1231,4,2018-03-06,2018-03-07,2018-03-07,1,2,Selene,Vega,,selene.vega@gmail.com,11 Sierra St. ,Campbell,CA,95008,3,302,1,449.99,0.2,Electra Townie Original 1 - 2018,1,2,2018,449.99,Comfort Bicycles,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060,359.992
1423,1231,4,2018-03-06,2018-03-07,2018-03-07,1,2,Selene,Vega,,selene.vega@gmail.com,11 Sierra St. ,Campbell,CA,95008,4,113,2,489.99,0.2,Trek Marlin 5 - 2018,9,6,2018,489.99,Mountain Bikes,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060,783.984
1424,1445,4,2018-03-07,2018-03-10,2018-03-10,1,2,Ester,Acevedo,,ester.acevedo@gmail.com,671 Miles Court ,San Lorenzo,CA,94580,1,140,2,4999.99,0.2,Trek Remedy 9.8 27.5 - 2018,9,6,2018,4999.99,Mountain Bikes,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060,7999.984
1425,126,4,2018-03-07,2018-03-09,2018-03-09,2,6,Lavina,Dejesus,,lavina.dejesus@msn.com,59 E. Valley Avenue ,Newburgh,NY,12550,1,227,2,319.99,0.05,Electra Cruiser 7D (24-Inch) Ladies' - 2016/2018,1,3,2018,319.99,Cruisers Bicycles,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,607.981
1425,126,4,2018-03-07,2018-03-09,2018-03-09,2,6,Lavina,Dejesus,,lavina.dejesus@msn.com,59 E. Valley Avenue ,Newburgh,NY,12550,2,263,1,89.99,0.07,Strider Classic 12 Balance Bike - 2018,6,1,2018,89.99,Children Bicycles,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,83.69069999999999
1425,126,4,2018-03-07,2018-03-09,2018-03-09,2,6,Lavina,Dejesus,,lavina.dejesus@msn.com,59 E. Valley Avenue ,Newburgh,NY,12550,3,93,1,209.99,0.07,Haro Shredder 20 Girls - 2017,2,1,2017,209.99,Children Bicycles,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,195.2907
1425,126,4,2018-03-07,2018-03-09,2018-03-09,2,6,Lavina,Dejesus,,lavina.dejesus@msn.com,59 E. Valley Avenue ,Newburgh,NY,12550,4,54,2,3199.99,0.05,Trek Domane SL Disc Frameset - 2017,9,7,2017,3199.99,Road Bikes,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,6079.980999999999
1425,126,4,2018-03-07,2018-03-09,2018-03-09,2,6,Lavina,Dejesus,,lavina.dejesus@msn.com,59 E. Valley Avenue ,Newburgh,NY,12550,5,145,2,1799.99,0.07,Trek Domane ALR 5 Disc - 2018,9,7,2018,1799.99,Road Bikes,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,3347.9813999999997
1426,938,4,2018-03-07,2018-03-08,2018-03-10,2,6,Emory,O'connor,(507) 606-2192,emory.o'connor@gmail.com,34 Foxrun Street ,Rochester,NY,14606,1,215,1,749.99,0.07,Electra Queen of Hearts 3i - 2018,1,3,2018,749.99,Cruisers Bicycles,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,697.4907
1426,938,4,2018-03-07,2018-03-08,2018-03-10,2,6,Emory,O'connor,(507) 606-2192,emory.o'connor@gmail.com,34 Foxrun Street ,Rochester,NY,14606,2,20,2,599.99,0.05,Electra Townie Original 7D EQ - Women's - 2016,1,3,2016,599.99,Cruisers Bicycles,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,1139.981
1426,938,4,2018-03-07,2018-03-08,2018-03-10,2,6,Emory,O'connor,(507) 606-2192,emory.o'connor@gmail.com,34 Foxrun Street ,Rochester,NY,14606,3,281,1,319.99,0.07,Electra Cruiser 7D (24-Inch) Ladies' - 2016/2018,1,1,2018,319.99,Children Bicycles,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,297.59069999999997
1427,999,4,2018-03-07,2018-03-08,2018-03-08,2,6,Latoya,Johns,,latoya.johns@hotmail.com,7914 W. Woodsman St. ,Ballston Spa,NY,12020,1,230,2,429.99,0.07,Electra Cruiser Lux 1 Ladies' - 2018,1,3,2018,429.99,Cruisers Bicycles,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,799.7814
1427,999,4,2018-03-07,2018-03-08,2018-03-08,2,6,Latoya,Johns,,latoya.johns@hotmail.com,7914 W. Woodsman St. ,Ballston Spa,NY,12020,2,139,1,2999.99,0.05,Trek Remedy 7 27.5 - 2018,9,6,2018,2999.99,Mountain Bikes,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,2849.9905
